               Related              Related ['P5,1288 1458 1512 1506']
            BEHAVIORAL           BEHAVIORAL ['P10,6 501 532 553']
               ECOLOGY              ECOLOGY ['P10,563 501 960 562']
                     ,                    , ['P10,563 501 960 562']
           SYSTEMATICS          SYSTEMATICS ['P10,997 501 1565 562']
                     ,                    , ['P10,997 501 1565 562']
                   AND                  AND ['P10,1599 501 1773 553']
X1         CONSERVATION         CONSER-VATIO ['P10,1805 501 2151 553', 'P10,20 573 179 604']
X1                    ,                   N, ['P10,1805 501 2151 553', 'P10,20 573 179 604']
                    by                   by ['P10,195 573 235 607']
                    E.                   E. ['P10,251 573 283 599']
                    S.                   S. ['P10,301 573 330 599']
                  Vrba                 Vrba ['P10,347 573 426 599']
                   and                  and ['P10,441 573 499 599']
                    G.                   G. ['P10,514 573 550 599']
                    B.                   B. ['P10,567 573 602 599']
               Shaller              Shaller ['P10,620 573 734 599']
                     (                    ( ['P10,749 573 848 605']
                   eds                  eds ['P10,749 573 848 605']
                     .                    . ['P10,749 573 848 605']
                     )                    ) ['P10,749 573 848 605']
                     ,                    , ['P10,749 573 848 605']
                  2000                 2000 ['P10,865 573 953 599']
                     .                    . ['P10,865 573 953 599']
                  Yale                 Yale ['P10,971 573 1043 599']
            University           University ['P10,1058 573 1229 607']
                 Press                Press ['P10,1244 573 1338 604']
                     ,                    , ['P10,1244 573 1338 604']
                   341                  341 ['P10,1355 573 1411 599']
                   pp.                  pp. ['P10,1429 581 1488 607']
                     ,                    , ['P10,1429 581 1488 607']
                     $                    $ ['P10,1506 571 1563 602']
                    65                   65 ['P10,1506 571 1563 602']
                     (                    ( ['P10,1582 573 1765 605']
              hardback             hardback ['P10,1582 573 1765 605']
                     )                    ) ['P10,1582 573 1765 605']
                     ,                    , ['P10,1582 573 1765 605']
                  ISBN                 ISBN ['P10,1782 573 1873 599']
         0-300-08142-1        0-300-08142-1 ['P10,1889 573 2140 599']
                     .                    . ['P10,1889 573 2140 599']
                  This                 This ['P10,81 760 209 807']
                  book                 book ['P10,241 760 390 807']
                    is                   is ['P10,420 760 466 807']
              designed             designed ['P10,500 760 761 821']
                   for                  for ['P10,792 760 878 807']
                   the                  the ['P10,908 760 996 807']
               student              student ['P10,1031 760 1256 816']
                     ,                    , ['P10,1031 760 1256 816']
          professional         professional ['P10,1289 760 1667 821']
                     ,                    , ['P10,1289 760 1667 821']
                   and                  and ['P10,1702 760 1806 807']
                   the                  the ['P10,1837 760 1925 807']
X1          avocational         avoca-tional ['P10,1958 775 2150 807', 'P10,7 836 173 883']
                reader               reader ['P10,194 836 379 883']
             intensely            intensely ['P10,398 836 662 897']
            interested           interested ['P10,684 836 970 883']
                    in                   in ['P10,990 836 1046 883']
             ruminants            ruminants ['P10,1065 836 1374 883']
                     .                    . ['P10,1065 836 1374 883']
                 Every                Every ['P10,1398 837 1575 897']
               serious              serious ['P10,1598 836 1801 883']
X1     paleomammalogist     paleomam-malogis ['P10,1820 836 2150 897', 'P10,7 912 276 973']
X1                    ,                   t, ['P10,1820 836 2150 897', 'P10,7 912 276 973']
           mammalogist          mammalogist ['P10,313 912 730 973']
                     ,                    , ['P10,313 912 730 973']
          conservation         conservation ['P10,768 912 1147 959']
             zoologist            zoologist ['P10,1182 912 1467 973']
                     ,                    , ['P10,1182 912 1467 973']
              wildlife             wildlife ['P10,1503 912 1731 959']
            specialist           specialist ['P10,1767 912 2054 973']
                     ,                    , ['P10,1767 912 2054 973']
X1              library              li-brar ['P10,2088 912 2149 959', 'P10,6 988 178 1049']
X1                    ,                   y, ['P10,2088 912 2149 959', 'P10,6 988 178 1049']
                museum               museum ['P10,211 1003 476 1044']
                     ,                    , ['P10,211 1003 476 1044']
      zooarchaeologist     zooarchaeologist ['P10,510 988 1025 1049']
                     ,                    , ['P10,510 988 1025 1049']
                   and                  and ['P10,1060 988 1164 1035']
                   zoo                  zoo ['P10,1194 1003 1298 1035']
                should               should ['P10,1332 988 1525 1035']
                  have                 have ['P10,1554 988 1692 1035']
                     a                    a ['P10,1725 1003 1755 1035']
                  copy                 copy ['P10,1785 1003 1926 1049']
                    of                   of ['P10,1958 988 2021 1035']
                  this                 this ['P10,2047 988 2150 1035']
                volume               volume ['P10,7 1064 242 1111']
                     .                    . ['P10,7 1064 242 1111']
                   How                  How ['P10,274 1065 415 1111']
                 aptly                aptly ['P10,445 1064 589 1125']
                  that                 that ['P10,618 1064 728 1111']
                   the                  the ['P10,755 1064 843 1111']
                  book                 book ['P10,870 1064 1019 1111']
                    is                   is ['P10,1046 1064 1091 1111']
             dedicated            dedicated ['P10,1122 1064 1403 1111']
                    to                   to ['P10,1430 1071 1485 1111']
                  Alan                 Alan ['P10,1513 1064 1655 1111']
                    W.                   W. ['P10,1682 1065 1757 1111']
                Gentry               Gentry ['P10,1789 1064 2008 1125']
                     .                    . ['P10,1789 1064 2008 1125']
                   The                  The ['P10,2038 1064 2151 1111']
               quality              quality ['P10,7 1140 210 1201']
                    of                   of ['P10,241 1140 305 1187']
                   the                  the ['P10,329 1140 416 1187']
           publication          publication ['P10,445 1140 778 1201']
                    is                   is ['P10,807 1140 852 1187']
               typical              typical ['P10,883 1140 1082 1201']
                    of                   of ['P10,1113 1140 1177 1187']
                  Yale                 Yale ['P10,1201 1140 1332 1187']
            University           University ['P10,1361 1140 1671 1201']
                 Press                Press ['P10,1700 1141 1869 1187']
                     .                    . ['P10,1700 1141 1869 1187']
                   The                  The ['P10,1901 1140 2014 1187']
                  text                 text ['P10,2042 1147 2152 1187']
                    is                   is ['P10,7 1216 52 1263']
                  easy                 easy ['P10,81 1231 209 1277']
                    to                   to ['P10,237 1223 292 1263']
                  read                 read ['P10,319 1216 460 1263']
                     .                    . ['P10,319 1216 460 1263']
               Figures              Figures ['P10,489 1216 708 1277']
                   and                  and ['P10,738 1216 842 1263']
         illustrations        illustrations ['P10,868 1216 1214 1263']
                abound               abound ['P10,1243 1216 1458 1263']
                   and                  and ['P10,1486 1216 1589 1263']
                   are                  are ['P10,1616 1231 1703 1263']
                    of                   of ['P10,1730 1216 1794 1263']
                   top                  top ['P10,1814 1223 1906 1277']
               quality              quality ['P10,1932 1216 2148 1277']
                     .                    . ['P10,1932 1216 2148 1277']
                   The                  The ['P10,7 1292 120 1339']
                volume               volume ['P10,148 1292 367 1339']
               editors              editors ['P10,396 1292 593 1339']
                  have                 have ['P10,620 1292 758 1339']
              produced             produced ['P10,785 1292 1061 1353']
                     a                    a ['P10,1088 1307 1119 1339']
                needed               needed ['P10,1145 1292 1354 1339']
              resource             resource ['P10,1379 1307 1644 1339']
                     .                    . ['P10,1379 1307 1644 1339']
X2                    ?                    " ['P10,88 1368 206 1415']
                    Of                   Of ['P10,88 1368 206 1415']
                   the                  the ['P10,239 1368 327 1415']
                  more                 more ['P10,366 1383 515 1415']
                  than                 than ['P10,554 1368 680 1415']
                   two                  two ['P10,718 1375 826 1415']
               hundred              hundred ['P10,864 1368 1106 1415']
                extant               extant ['P10,1144 1375 1324 1415']
                  wild                 wild ['P10,1361 1368 1491 1415']
               species              species ['P10,1531 1368 1739 1429']
                    in                   in ['P10,1778 1368 1833 1415']
                   the                  the ['P10,1871 1368 1959 1415']
                 order                order ['P10,1999 1368 2153 1415']
          Artiodactyla         Artiodactyla ['P10,7 1444 376 1505']
                     (                    ( ['P10,408 1444 700 1505']
              appendix             appendix ['P10,408 1444 700 1505']
                   1.1                  1.1 ['P10,738 1444 862 1502']
                     )                    ) ['P10,738 1444 862 1502']
                     ,                    , ['P10,738 1444 862 1502']
                  most                 most ['P10,895 1451 1038 1491']
                belong               belong ['P10,1066 1444 1266 1505']
                    to                   to ['P10,1298 1451 1352 1491']
                   the                  the ['P10,1384 1444 1472 1491']
              suborder             suborder ['P10,1505 1444 1762 1491']
            Ruminantia           Ruminantia ['P10,1790 1444 2149 1500']
                     ,                    , ['P10,1790 1444 2149 1500']
            especially           especially ['P10,7 1520 300 1581']
                    in                   in ['P10,333 1520 389 1567']
                   two                  two ['P10,421 1527 529 1567']
              families             families ['P10,563 1520 815 1576']
                     ,                    , ['P10,563 1520 815 1576']
                   the                  the ['P10,849 1520 937 1567']
                  deer                 deer ['P10,970 1520 1097 1567']
                     (                    ( ['P10,1129 1520 1443 1578']
              Cervidae             Cervidae ['P10,1129 1520 1443 1578']
                     )                    ) ['P10,1129 1520 1443 1578']
                   and                  and ['P10,1477 1520 1582 1567']
                bovids               bovids ['P10,1612 1520 1807 1567']
                     (                    ( ['P10,1842 1520 2149 1578']
               Bovidae              Bovidae ['P10,1842 1520 2149 1578']
                     )                    ) ['P10,1842 1520 2149 1578']
                     .                    . ['P10,1842 1520 2149 1578']
                   The                  The ['P10,7 1596 120 1643']
                 focus                focus ['P10,151 1596 307 1643']
                    on                   on ['P10,339 1611 411 1643']
             ruminants            ruminants ['P10,440 1596 733 1643']
                    in                   in ['P10,764 1596 820 1643']
                  this                 this ['P10,850 1596 953 1643']
                volume               volume ['P10,985 1596 1204 1643']
                    is                   is ['P10,1234 1596 1280 1643']
                timely               timely ['P10,1311 1596 1498 1657']
                   for                  for ['P10,1529 1596 1614 1643']
               science              science ['P10,1645 1596 1858 1643']
                   and                  and ['P10,1889 1596 1993 1643']
X1         conservation         con-servatio ['P10,2023 1611 2149 1643', 'P10,9 1672 294 1719']
X1                    .                   n. ['P10,2023 1611 2149 1643', 'P10,9 1672 294 1719']
               Because              Because ['P10,335 1673 580 1719']
                    of                   of ['P10,618 1672 682 1719']
                 their                their ['P10,714 1672 849 1719']
              richness             richness ['P10,884 1672 1123 1719']
                    in                   in ['P10,1162 1672 1218 1719']
               species              species ['P10,1258 1672 1465 1733']
                   and                  and ['P10,1505 1672 1609 1719']
                  wide                 wide ['P10,1646 1672 1787 1719']
            geographic           geographic ['P10,1826 1672 2150 1733']
                spread               spread ['P10,9 1748 214 1809']
                     ,                    , ['P10,9 1748 214 1809']
                  both                 both ['P10,247 1748 378 1795']
                during               during ['P10,409 1748 600 1809']
                     a                    a ['P10,633 1763 663 1795']
                fossil               fossil ['P10,694 1748 852 1795']
                record               record ['P10,882 1748 1071 1795']
                    of                   of ['P10,1102 1748 1166 1795']
                    50                   50 ['P10,1193 1748 1263 1795']
               million              million ['P10,1295 1748 1507 1795']
                 years                years ['P10,1538 1763 1691 1809']
                   and                  and ['P10,1725 1748 1828 1795']
                 today                today ['P10,1859 1748 2035 1809']
                     ,                    , ['P10,1859 1748 2035 1809']
X1            ruminants           ru-minants ['P10,2067 1763 2150 1795', 'P10,7 1825 238 1872']
                   are                  are ['P10,265 1839 351 1872']
                     a                    a ['P10,377 1839 408 1872']
X2            scienti?c           scientific ['P10,433 1824 695 1872']
              treasure             treasure ['P10,720 1832 952 1872']
                   for                  for ['P10,977 1824 1062 1872']
         understanding        understanding ['P10,1084 1825 1501 1886']
                   the                  the ['P10,1525 1825 1613 1872']
             processes            processes ['P10,1636 1839 1917 1886']
                    of                   of ['P10,1942 1824 2005 1872']
X1            evolution           evo-lution ['P10,2023 1839 2149 1872', 'P10,7 1900 178 1948']
                   and                  and ['P10,206 1900 311 1948']
                   our                  our ['P10,338 1915 435 1948']
                   own                  own ['P10,462 1915 587 1948']
               history              history ['P10,614 1900 875 1962']
                     .                    . ['P10,614 1900 875 1962']
X2                    ?                    " ['P10,614 1900 875 1962']
                   The                  The ['P10,81 1976 194 2024']
                edited               edited ['P10,220 1976 399 2024']
                volume               volume ['P10,423 1976 643 2024']
                    is                   is ['P10,668 1976 714 2024']
               divided              divided ['P10,742 1976 962 2024']
                  into                 into ['P10,986 1976 1098 2024']
                 three                three ['P10,1124 1976 1269 2024']
                 parts                parts ['P10,1293 1983 1452 2038']
                     :                    : ['P10,1293 1983 1452 2038']
                   The                  The ['P10,1481 1976 1594 2024']
                  Past                 Past ['P10,1618 1977 1756 2032']
                     ,                    , ['P10,1618 1977 1756 2032']
                   The                  The ['P10,1782 1976 1894 2024']
               Present              Present ['P10,1918 1977 2150 2032']
                     ,                    , ['P10,1918 1977 2150 2032']
                   and                  and ['P10,8 2052 112 2100']
                   The                  The ['P10,138 2052 251 2100']
                Bridge               Bridge ['P10,278 2052 477 2114']
                    to                   to ['P10,503 2059 558 2100']
                Future               Future ['P10,585 2053 777 2100']
          Conservation         Conservation ['P10,803 2052 1214 2100']
                     .                    . ['P10,803 2052 1214 2100']
                   The                  The ['P10,1243 2052 1356 2100']
               editors              editors ['P10,1382 2052 1579 2100']
                pulled               pulled ['P10,1606 2052 1790 2113']
              together             together ['P10,1815 2052 2057 2114']
                    23                   23 ['P10,2080 2053 2148 2100']
               leading              leading ['P10,7 2128 222 2189']
               authors              authors ['P10,258 2128 471 2175']
                   for                  for ['P10,506 2128 592 2175']
                    23                   23 ['P10,625 2128 692 2176']
              chapters             chapters ['P10,730 2128 989 2189']
                     .                    . ['P10,730 2128 989 2189']
                   The                  The ['P10,1027 2128 1139 2175']
               overall              overall ['P10,1174 2128 1376 2175']
              coverage             coverage ['P10,1411 2143 1675 2189']
                    by                   by ['P10,1707 2128 1780 2189']
                   the                  the ['P10,1814 2128 1902 2175']
               various              various ['P10,1936 2128 2150 2175']
              chapters             chapters ['P10,7 2204 250 2265']
                    is                   is ['P10,279 2204 325 2251']
                  well                 well ['P10,354 2204 479 2251']
               rounded              rounded ['P10,506 2204 762 2251']
                     .                    . ['P10,506 2204 762 2251']
                  This                 This ['P10,793 2204 921 2251']
           publication          publication ['P10,948 2204 1280 2265']
                 would                would ['P10,1308 2204 1491 2251']
                    be                   be ['P10,1516 2204 1584 2251']
                   the                  the ['P10,1611 2204 1700 2251']
                 ideal                ideal ['P10,1726 2204 1868 2251']
              textbook             textbook ['P10,1894 2204 2153 2251']
                   for                  for ['P10,7 2280 93 2328']
                    an                   an ['P10,125 2295 192 2328']
              advanced             advanced ['P10,227 2281 503 2328']
               seminar              seminar ['P10,538 2280 770 2328']
                 about                about ['P10,803 2281 965 2328']
             ruminants            ruminants ['P10,996 2281 1289 2328']
                     (                    ( ['P10,1326 2281 1371 2339']
                     I                    I ['P10,1326 2281 1371 2339']
                  wish                 wish ['P10,1404 2281 1542 2328']
                  that                 that ['P10,1574 2281 1684 2328']
                     I                    I ['P10,1715 2282 1738 2327']
                   had                  had ['P10,1770 2280 1876 2328']
                   had                  had ['P10,1908 2281 2014 2328']
                  this                 this ['P10,2047 2281 2150 2328']
                  book                 book ['P10,6 2356 155 2404']
                   for                  for ['P10,181 2356 267 2404']
             precisely            precisely ['P10,291 2356 557 2418']
                  that                 that ['P10,583 2356 694 2404']
                course               course ['P10,720 2371 911 2404']
                     I                    I ['P10,938 2358 961 2403']
                taught               taught ['P10,988 2356 1172 2418']
                     a                    a ['P10,1199 2371 1230 2404']
                   few                  few ['P10,1257 2356 1364 2404']
                 years                years ['P10,1392 2371 1545 2418']
                   ago                  ago ['P10,1574 2357 1717 2418']
X1                    )                    } ['P10,1574 2357 1717 2418']
                     .                    . ['P10,1574 2357 1717 2418']
                   The                  The ['P10,81 2432 194 2480']
                  Past                 Past ['P10,227 2434 350 2480']
               section              section ['P10,384 2432 590 2480']
              contains             contains ['P10,624 2432 883 2480']
                     :                    : ['P10,624 2432 883 2480']
                     (                    ( ['P10,924 2433 1004 2491']
                     1                    1 ['P10,924 2433 1004 2491']
                     )                    ) ['P10,924 2433 1004 2491']
                   The                  The ['P10,1039 2432 1151 2480']
              ruminant             ruminant ['P10,1184 2432 1452 2480']
             radiation            radiation ['P10,1482 2432 1762 2488']
                     ;                    ; ['P10,1482 2432 1762 2488']
                     (                    ( ['P10,1799 2433 1879 2491']
                     2                    2 ['P10,1799 2433 1879 2491']
                     )                    ) ['P10,1799 2433 1879 2491']
                   The                  The ['P10,1914 2432 2026 2480']
X1              endemic             en-demic ['P10,2060 2447 2149 2480', 'P10,8 2508 185 2556']
             ruminants            ruminants ['P10,217 2508 511 2556']
                    of                   of ['P10,545 2508 609 2556']
                   the                  the ['P10,636 2508 724 2556']
               Neogene              Neogene ['P10,756 2509 1018 2570']
                    of                   of ['P10,1050 2508 1114 2556']
                 North                North ['P10,1140 2508 1312 2556']
               America              America ['P10,1344 2508 1615 2564']
                     ;                    ; ['P10,1344 2508 1615 2564']
                     (                    ( ['P10,1651 2509 1731 2566']
                     3                    3 ['P10,1651 2509 1731 2566']
                     )                    ) ['P10,1651 2509 1731 2566']
          Evolutionary         Evolutionary ['P10,1763 2508 2151 2569']
               history              history ['P10,6 2584 214 2645']
                    of                   of ['P10,243 2584 307 2631']
                   New                  New ['P10,329 2585 466 2631']
                 World                World ['P10,494 2584 677 2631']
              Cervidae             Cervidae ['P10,705 2584 990 2640']
                     ;                    ; ['P10,705 2584 990 2640']
                     (                    ( ['P10,1024 2584 1103 2642']
                     4                    4 ['P10,1024 2584 1103 2642']
                     )                    ) ['P10,1024 2584 1103 2642']
              Caprinae             Caprinae ['P10,1133 2584 1398 2645']
                   and                  and ['P10,1427 2584 1531 2631']
          Hippotragini         Hippotragini ['P10,1558 2584 1934 2645']
                     (                    ( ['P10,1963 2584 2150 2642', 'P10,8 2660 124 2716']
X1              Bovidae              Bovi-da ['P10,1963 2584 2150 2642', 'P10,8 2660 124 2716']
X1                    ,                   e, ['P10,1963 2584 2150 2642', 'P10,8 2660 124 2716']
              Mammalia             Mammalia ['P10,152 2660 494 2718']
X1                    )                    } ['P10,152 2660 494 2718']
                    in                   in ['P10,521 2660 577 2707']
                   the                  the ['P10,603 2660 691 2707']
                 Upper                Upper ['P10,717 2661 902 2721']
               Miocene              Miocene ['P10,925 2660 1200 2716']
                     ;                    ; ['P10,925 2660 1200 2716']
                     (                    ( ['P10,1231 2660 1311 2718']
                     5                    5 ['P10,1231 2660 1311 2718']
                     )                    ) ['P10,1231 2660 1311 2718']
             Paleodiet            Paleodiet ['P10,1338 2660 1613 2707']
                    of                   of ['P10,1638 2660 1702 2707']
                   the                  the ['P10,1721 2660 1809 2707']
X3 Giraffidae           Giraf?dae            Giraffida ['P10,1835 2660 2150 2716']
X1                    ;                   e; ['P10,1835 2660 2150 2716']
                     (                    ( ['P10,9 2736 89 2795']
                     6                    6 ['P10,9 2736 89 2795']
                     )                    ) ['P10,9 2736 89 2795']
           Paleolithic          Paleolithic ['P10,128 2737 442 2784']
                   art                  art ['P10,482 2744 558 2784']
                    as                   as ['P10,595 2751 652 2784']
                     a                    a ['P10,693 2751 723 2784']
              resource             resource ['P10,758 2751 1007 2784']
                    in                   in ['P10,1044 2737 1101 2783']
           artiodactyl          artiodactyl ['P10,1139 2736 1452 2798']
          paleobiology         paleobiology ['P10,1488 2737 1887 2798']
                     ,                    , ['P10,1488 2737 1887 2798']
                   and                  and ['P10,1927 2737 2031 2784']
                     (                    ( ['P10,2070 2737 2149 2795']
                     7                    7 ['P10,2070 2737 2149 2795']
                     )                    ) ['P10,2070 2737 2149 2795']
                 Human                Human ['P10,7 2814 223 2860']
             evolution            evolution ['P10,251 2813 528 2860']
                   and                  and ['P10,557 2813 661 2860']
                 large                large ['P10,688 2813 833 2874']
                mammal               mammal ['P10,860 2813 1118 2860']
           extinctions          extinctions ['P10,1145 2812 1482 2860']
                     .                    . ['P10,1145 2812 1482 2860']
                   The                  The ['P10,81 2888 194 2936']
               Present              Present ['P10,225 2890 443 2936']
               section              section ['P10,475 2888 681 2936']
              contains             contains ['P10,712 2888 955 2936']
                     (                    ( ['P10,990 2889 1070 2947']
                     1                    1 ['P10,990 2889 1070 2947']
                     )                    ) ['P10,990 2889 1070 2947']
             Molecular            Molecular ['P10,1102 2888 1406 2936']
              evidence             evidence ['P10,1435 2888 1696 2936']
                   for                  for ['P10,1727 2888 1812 2936']
                   the                  the ['P10,1840 2888 1929 2936']
X1         phylogenetic        phylo-genetic ['P10,1959 2888 2149 2950', 'P10,8 2964 217 3026']
X2            af?nities           affinities ['P10,253 2964 507 3012']
                    of                   of ['P10,543 2964 607 3012']
            Ruminantia           Ruminantia ['P10,634 2964 995 3020']
                     ;                    ; ['P10,634 2964 995 3020']
                     (                    ( ['P10,1034 2965 1114 3022']
                     2                    2 ['P10,1034 2965 1114 3022']
                     )                    ) ['P10,1034 2965 1114 3022']
          Morphoclinal         Morphoclinal ['P10,1148 2964 1550 3025']
             evolution            evolution ['P10,1583 2964 1861 3012']
                    in                   in ['P10,1892 2964 1948 3011']
X1            ungulates            ungu-late ['P10,1980 2979 2149 3026', 'P10,7 3040 158 3096']
X1                    ;                   s; ['P10,1980 2979 2149 3026', 'P10,7 3040 158 3096']
                     (                    ( ['P10,195 3040 275 3098']
                     3                    3 ['P10,195 3040 275 3098']
                     )                    ) ['P10,195 3040 275 3098']
            Dimorphism           Dimorphism ['P10,308 3040 682 3101']
                    in                   in ['P10,713 3040 768 3087']
                Social               Social ['P10,802 3040 983 3088']
          Artiodactyla         Artiodactyla ['P10,1014 3040 1398 3101']
                     :                    : ['P10,1014 3040 1398 3101']
             selection            selection ['P10,1437 3040 1696 3087']
                  upon                 upon ['P10,1726 3055 1872 3101']
               females              females ['P10,1904 3040 2149 3096']
                     ;                    ; ['P10,1904 3040 2149 3096']
                     (                    ( ['P10,9 3116 89 3174']
                     4                    4 ['P10,9 3116 89 3174']
                     )                    ) ['P10,9 3116 89 3174']
               Descent              Descent ['P10,117 3117 370 3172']
                     ,                    , ['P10,117 3117 370 3172']
              adaption             adaption ['P10,401 3116 668 3177']
                     ,                    , ['P10,401 3116 668 3177']
            adjustment           adjustment ['P10,699 3116 1036 3177']
                     :                    : ['P10,699 3116 1036 3177']
               lession              lession ['P10,1068 3116 1271 3163']
                  from                 from ['P10,1297 3116 1440 3163']
                   the                  the ['P10,1464 3116 1552 3163']
              Cervidae             Cervidae ['P10,1579 3116 1846 3163']
                   and                  and ['P10,1873 3116 1977 3163']
                 other                other ['P10,2003 3116 2153 3163']
                beasts               beasts ['P10,6 3193 203 3248']
                     ;                    ; ['P10,6 3193 203 3248']
                     (                    ( ['P10,236 3192 316 3251']
                     5                    5 ['P10,236 3192 316 3251']
                     )                    ) ['P10,236 3192 316 3251']
                   The                  The ['P10,346 3193 458 3240']
          contemporary         contemporary ['P10,486 3200 898 3254']
              Cervidae             Cervidae ['P10,927 3193 1194 3240']
                    of                   of ['P10,1223 3192 1287 3240']
               Central              Central ['P10,1309 3193 1524 3240']
                   and                  and ['P10,1553 3193 1656 3240']
                 South                South ['P10,1684 3193 1854 3240']
               America              America ['P10,1879 3192 2149 3248']
                     ;                    ; ['P10,1879 3192 2149 3248']
                     (                    ( ['P10,9 3268 89 3327']
                     6                    6 ['P10,9 3268 89 3327']
                     )                    ) ['P10,9 3268 89 3327']
             Phylogeny            Phylogeny ['P10,124 3268 439 3330']
                    of                   of ['P10,474 3268 538 3316']
               Bovidae              Bovidae ['P10,566 3268 810 3316']
                 based                based ['P10,843 3268 1011 3316']
                    on                   on ['P10,1045 3283 1116 3316']
              behavior             behavior ['P10,1148 3268 1416 3324']
                     ,                    , ['P10,1148 3268 1416 3324']
                glands               glands ['P10,1453 3268 1660 3330']
                     ,                    , ['P10,1453 3268 1660 3330']
                skulls               skulls ['P10,1697 3268 1882 3324']
                     ,                    , ['P10,1697 3268 1882 3324']
                   and                  and ['P10,1918 3268 2022 3316']
X1           postcrania           po-stcrani ['P10,2054 3283 2149 3330', 'P10,9 3344 253 3400']
X1                    ;                   a; ['P10,2054 3283 2149 3330', 'P10,9 3344 253 3400']
                     (                    ( ['P10,283 3345 363 3403']
                     7                    7 ['P10,283 3345 363 3403']
                     )                    ) ['P10,283 3345 363 3403']
                Recent               Recent ['P10,389 3346 594 3392']
            Antilopini           Antilopini ['P10,617 3344 920 3406']
                     (                    ( ['P10,947 3344 1256 3403']
               Bovidae              Bovidae ['P10,947 3344 1256 3403']
                     )                    ) ['P10,947 3344 1256 3403']
                     ;                    ; ['P10,947 3344 1256 3403']
                     (                    ( ['P10,1285 3345 1365 3403']
                     8                    8 ['P10,1285 3345 1365 3403']
                     )                    ) ['P10,1285 3345 1365 3403']
             Evolution            Evolution ['P10,1391 3344 1682 3392']
                    of                   of ['P10,1706 3344 1770 3392']
           conspicuous          conspicuous ['P10,1788 3344 2150 3406']
            coloration           coloration ['P10,7 3420 305 3468']
                    in                   in ['P10,327 3420 382 3467']
                   the                  the ['P10,403 3420 491 3468']
               Bovidae              Bovidae ['P10,513 3420 773 3468']
                     :                    : ['P10,513 3420 773 3468']
                female               female ['P10,800 3420 999 3468']
               mimicry              mimicry ['P10,1020 3420 1272 3481']
                    of                   of ['P10,1294 3420 1358 3468']
                  male                 male ['P10,1373 3420 1514 3468']
             secondary            secondary ['P10,1537 3420 1836 3481']
            characters           characters ['P10,1855 3420 2151 3468']
                    as                   as ['P10,9 3510 65 3542']
              catalyst             catalyst ['P10,100 3495 341 3556']
                     ;                    ; ['P10,100 3495 341 3556']
                     (                    ( ['P10,378 3495 457 3553']
                     9                    9 ['P10,378 3495 457 3553']
                     )                    ) ['P10,378 3495 457 3553']
            Adaptation           Adaptation ['P10,490 3495 833 3556']
                     ,                    , ['P10,490 3495 833 3556']
                 niche                niche ['P10,867 3495 1025 3542']
          partitioning         partitioning ['P10,1055 3495 1416 3556']
                     ,                    , ['P10,1055 3495 1416 3556']
                   and                  and ['P10,1450 3495 1554 3542']
           coexistence          coexistence ['P10,1585 3495 1927 3542']
                    of                   of ['P10,1959 3495 2023 3542']
X1              African             Af-rican ['P10,2049 3495 2147 3542', 'P10,7 3570 154 3617']
               Bovidae              Bovidae ['P10,179 3570 441 3626']
                     ;                    ; ['P10,179 3570 441 3626']
                   and                  and ['P10,470 3570 573 3617']
                     (                    ( ['P10,600 3570 717 3628']
                    10                   10 ['P10,600 3570 717 3628']
                     )                    ) ['P10,600 3570 717 3628']
                   The                  The ['P10,743 3570 856 3617']
             phylogeny            phylogeny ['P10,881 3570 1191 3631']
                   and                  and ['P10,1218 3570 1322 3617']
          biogeography         biogeography ['P10,1344 3570 1750 3631']
                    of                   of ['P10,1775 3570 1839 3617']
                   the                  the ['P10,1858 3570 1945 3617']
                 newly                newly ['P10,1970 3570 2148 3631']
            discovered           discovered ['P10,9 3645 327 3692']
              Annamite             Annamite ['P10,353 3645 642 3692']
          artiodactyls         artiodactyls ['P10,670 3645 1026 3706']
                     .                    . ['P10,670 3645 1026 3706']
                   The                  The ['P10,82 3720 194 3767']
                 third                third ['P10,230 3720 368 3767']
               section              section ['P10,405 3720 610 3767']
              contains             contains ['P10,646 3720 888 3767']
                     a                    a ['P10,926 3735 956 3767']
                 suite                suite ['P10,993 3720 1127 3767']
                    of                   of ['P10,1163 3720 1227 3767']
X2                  ?ve                 five ['P10,1257 3720 1365 3767']
              chapters             chapters ['P10,1401 3720 1643 3781']
             outlining            outlining ['P10,1680 3720 1943 3781']
                 views                views ['P10,1979 3720 2147 3767']
                 about                about ['P11,9 14 171 61']
            management           management ['P11,196 21 573 75']
                   and                  and ['P11,599 14 703 61']
          conservation         conservation ['P11,728 14 1123 61']
                     :                    : ['P11,728 14 1123 61']
                     (                    ( ['P11,1155 14 1235 72']
                     1                    1 ['P11,1155 14 1235 72']
                     )                    ) ['P11,1155 14 1235 72']
         Mitochondrial        Mitochondrial ['P11,1261 14 1683 61']
                   DNA                  DNA ['P11,1706 14 1865 61']
             variation            variation ['P11,1889 14 2149 61']
                    in                   in ['P11,8 89 63 136']
               Muntjac              Muntjac ['P11,91 89 354 150']
                     ;                    ; ['P11,91 89 354 150']
                     (                    ( ['P11,387 89 467 147']
                     2                    2 ['P11,387 89 467 147']
                     )                    ) ['P11,387 89 467 147']
                Genome               Genome ['P11,498 89 745 136']
             evolution            evolution ['P11,773 89 1050 136']
                    in                   in ['P11,1078 89 1133 136']
          Artiodactyla         Artiodactyla ['P11,1161 89 1530 150']
                   and                  and ['P11,1558 89 1662 136']
